_step,epoch,ACC,DEO,DAO,run_id,name,group,seed,alpha_fixed
19,20,0.72,0.09499999999999997,0.05999999999999994,fpovknkc,baseline_german_gender_seed3,Baseline,3,
20,21,0.725,0.06999999999999995,0.04749999999999993,fpovknkc,baseline_german_gender_seed3,Baseline,3,
21,22,0.725,0.06999999999999995,0.04749999999999993,fpovknkc,baseline_german_gender_seed3,Baseline,3,
22,23,0.725,0.06999999999999995,0.04749999999999993,fpovknkc,baseline_german_gender_seed3,Baseline,3,
23,24,0.725,0.06999999999999995,0.04749999999999993,fpovknkc,baseline_german_gender_seed3,Baseline,3,
24,25,0.725,0.05999999999999994,0.02999999999999997,fpovknkc,baseline_german_gender_seed3,Baseline,3,
25,26,0.72,0.04999999999999993,0.024999999999999967,fpovknkc,baseline_german_gender_seed3,Baseline,3,
26,27,0.725,0.04999999999999993,0.03749999999999998,fpovknkc,baseline_german_gender_seed3,Baseline,3,
27,28,0.725,0.04999999999999993,0.03749999999999998,fpovknkc,baseline_german_gender_seed3,Baseline,3,
28,29,0.725,0.04999999999999993,0.03749999999999998,fpovknkc,baseline_german_gender_seed3,Baseline,3,
29,30,0.725,0.04999999999999993,0.03749999999999998,fpovknkc,baseline_german_gender_seed3,Baseline,3,
0,1,0.62,0.14500000000000002,0.08500000000000002,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
1,2,0.635,0.09499999999999997,0.04749999999999999,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
2,3,0.665,0.03500000000000003,0.017500000000000016,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
3,4,0.685,0.040000000000000036,0.03250000000000003,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
4,5,0.695,0.015000000000000013,0.019999999999999962,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
5,6,0.71,0.015000000000000013,0.020000000000000018,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
6,7,0.725,0.014999999999999902,0.019999999999999962,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
7,8,0.715,0.020000000000000018,0.04750000000000004,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
8,9,0.735,0.010000000000000009,0.017500000000000016,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
9,10,0.735,0.025000000000000022,0.03750000000000003,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
10,11,0.74,0.07500000000000007,0.0625,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
11,12,0.735,0.06500000000000006,0.057499999999999996,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
12,13,0.73,0.08999999999999997,0.06999999999999995,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
13,14,0.73,0.08999999999999997,0.06999999999999995,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
14,15,0.74,0.08999999999999997,0.044999999999999984,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
15,16,0.735,0.07999999999999996,0.03999999999999998,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
16,17,0.745,0.07999999999999996,0.065,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
17,18,0.73,0.08499999999999996,0.0675,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
18,19,0.74,0.09499999999999997,0.08500000000000002,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
19,20,0.72,0.09999999999999998,0.07500000000000001,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
20,21,0.72,0.09999999999999998,0.07500000000000001,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
21,22,0.725,0.08499999999999996,0.09249999999999997,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
22,23,0.725,0.09999999999999998,0.08750000000000002,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
23,24,0.715,0.07999999999999996,0.07750000000000001,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
24,25,0.715,0.07999999999999996,0.07750000000000001,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
25,26,0.715,0.07999999999999996,0.07750000000000001,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
26,27,0.715,0.06999999999999995,0.08499999999999999,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
27,28,0.715,0.06999999999999995,0.08499999999999999,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
28,29,0.715,0.06999999999999995,0.08499999999999999,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
29,30,0.725,0.07999999999999996,0.10250000000000001,iz5xc2o7,baseline_german_gender_seed2,Baseline,2,
0,1,0.405,0.034999999999999976,0.0925,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
1,2,0.5,0.050000000000000044,0.0875,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
2,3,0.575,0.029999999999999916,0.02749999999999997,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
3,4,0.65,0.030000000000000027,0.07750000000000001,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
4,5,0.68,0.04500000000000004,0.09749999999999998,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
5,6,0.71,0.04499999999999993,0.08499999999999996,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
6,7,0.72,0.0050000000000000044,0.05249999999999999,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
7,8,0.705,0.010000000000000009,0.05499999999999999,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
8,9,0.69,0.039999999999999925,0.044999999999999984,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
9,10,0.7,0.039999999999999925,0.03249999999999997,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
10,11,0.71,0.08000000000000007,0.11500000000000005,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
11,12,0.705,0.07000000000000006,0.11000000000000004,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
12,13,0.71,0.09500000000000008,0.09750000000000003,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
13,14,0.725,0.07500000000000007,0.06250000000000006,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
14,15,0.735,0.07500000000000007,0.03750000000000003,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
15,16,0.745,0.09999999999999998,0.04999999999999999,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
16,17,0.745,0.08999999999999997,0.057499999999999996,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
17,18,0.74,0.07999999999999996,0.05249999999999999,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
18,19,0.74,0.07999999999999996,0.05249999999999999,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
19,20,0.745,0.05500000000000005,0.040000000000000036,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
20,21,0.745,0.05500000000000005,0.040000000000000036,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
21,22,0.75,0.05500000000000005,0.05250000000000005,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
22,23,0.745,0.04500000000000004,0.04750000000000004,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
23,24,0.745,0.04500000000000004,0.04750000000000004,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
24,25,0.74,0.06999999999999995,0.06,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
25,26,0.74,0.06999999999999995,0.06,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
26,27,0.74,0.06999999999999995,0.06,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
27,28,0.735,0.04999999999999993,0.0625,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
28,29,0.73,0.039999999999999925,0.057499999999999996,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
29,30,0.74,0.05999999999999994,0.0675,jakn9f6u,baseline_german_gender_seed11,Baseline,11,
0,1,0.645,0.0,0.012500000000000011,d6domnht,baseline_german_gender_seed10,Baseline,10,
1,2,0.71,0.010000000000000009,0.0050000000000000044,d6domnht,baseline_german_gender_seed10,Baseline,10,
2,3,0.725,0.010000000000000009,0.02999999999999997,d6domnht,baseline_german_gender_seed10,Baseline,10,
3,4,0.715,0.015000000000000013,0.03250000000000003,d6domnht,baseline_german_gender_seed10,Baseline,10,
4,5,0.72,0.0050000000000000044,0.027500000000000024,d6domnht,baseline_german_gender_seed10,Baseline,10,
5,6,0.735,0.030000000000000027,0.03999999999999998,d6domnht,baseline_german_gender_seed10,Baseline,10,
6,7,0.735,0.05499999999999994,0.06499999999999995,d6domnht,baseline_german_gender_seed10,Baseline,10,
7,8,0.725,0.10999999999999999,0.05499999999999999,d6domnht,baseline_german_gender_seed10,Baseline,10,
8,9,0.735,0.125,0.11249999999999999,d6domnht,baseline_german_gender_seed10,Baseline,10,
9,10,0.74,0.1050000000000001,0.10250000000000004,d6domnht,baseline_german_gender_seed10,Baseline,10,
10,11,0.735,0.10999999999999999,0.09250000000000003,d6domnht,baseline_german_gender_seed10,Baseline,10,
11,12,0.73,0.08999999999999997,0.13249999999999995,d6domnht,baseline_german_gender_seed10,Baseline,10,
12,13,0.735,0.07999999999999996,0.11499999999999999,d6domnht,baseline_german_gender_seed10,Baseline,10,
13,14,0.735,0.10499999999999998,0.14,d6domnht,baseline_german_gender_seed10,Baseline,10,
14,15,0.74,0.10499999999999998,0.11499999999999999,d6domnht,baseline_german_gender_seed10,Baseline,10,
15,16,0.745,0.11499999999999999,0.12,d6domnht,baseline_german_gender_seed10,Baseline,10,
16,17,0.75,0.11499999999999999,0.13249999999999998,d6domnht,baseline_german_gender_seed10,Baseline,10,
17,18,0.75,0.11499999999999999,0.13249999999999998,d6domnht,baseline_german_gender_seed10,Baseline,10,
18,19,0.75,0.11499999999999999,0.13249999999999998,d6domnht,baseline_german_gender_seed10,Baseline,10,
19,20,0.745,0.10499999999999998,0.12749999999999997,d6domnht,baseline_german_gender_seed10,Baseline,10,
20,21,0.74,0.13,0.13999999999999999,d6domnht,baseline_german_gender_seed10,Baseline,10,
21,22,0.735,0.13,0.1275,d6domnht,baseline_german_gender_seed10,Baseline,10,
22,23,0.73,0.13,0.15250000000000002,d6domnht,baseline_german_gender_seed10,Baseline,10,
23,24,0.725,0.12,0.14750000000000002,d6domnht,baseline_german_gender_seed10,Baseline,10,
24,25,0.725,0.12,0.14750000000000002,d6domnht,baseline_german_gender_seed10,Baseline,10,
25,26,0.725,0.12,0.14750000000000002,d6domnht,baseline_german_gender_seed10,Baseline,10,
26,27,0.725,0.12,0.14750000000000002,d6domnht,baseline_german_gender_seed10,Baseline,10,
27,28,0.725,0.12,0.14750000000000002,d6domnht,baseline_german_gender_seed10,Baseline,10,
28,29,0.725,0.14500000000000002,0.135,d6domnht,baseline_german_gender_seed10,Baseline,10,
29,30,0.725,0.14500000000000002,0.135,d6domnht,baseline_german_gender_seed10,Baseline,10,
0,1,0.565,0.04500000000000004,0.12250000000000003,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
1,2,0.645,0.10000000000000009,0.16250000000000003,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
2,3,0.675,0.040000000000000036,0.07,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
3,4,0.68,0.0050000000000000044,0.05249999999999999,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
4,5,0.68,0.019999999999999907,0.03499999999999992,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
5,6,0.695,0.0,0.03749999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
6,7,0.705,0.020000000000000018,0.04749999999999999,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
7,8,0.72,0.020000000000000018,0.08499999999999996,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
8,9,0.725,0.010000000000000009,0.10499999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
9,10,0.725,0.02499999999999991,0.13749999999999996,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
10,11,0.735,0.0050000000000000044,0.07750000000000001,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
11,12,0.745,0.010000000000000009,0.05499999999999999,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
12,13,0.75,0.010000000000000009,0.0675,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
13,14,0.745,0.06000000000000005,0.10499999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
14,15,0.745,0.06000000000000005,0.10499999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
15,16,0.75,0.06000000000000005,0.1175,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
16,17,0.75,0.06000000000000005,0.1175,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
17,18,0.75,0.08500000000000008,0.10500000000000004,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
18,19,0.75,0.08500000000000008,0.10500000000000004,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
19,20,0.76,0.08500000000000008,0.09250000000000003,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
20,21,0.755,0.07500000000000007,0.08750000000000002,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
21,22,0.75,0.06500000000000006,0.08250000000000002,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
22,23,0.755,0.06500000000000006,0.09500000000000003,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
23,24,0.745,0.07999999999999996,0.10249999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
24,25,0.745,0.07999999999999996,0.10249999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
25,26,0.75,0.07999999999999996,0.07750000000000001,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
26,27,0.745,0.06999999999999995,0.07250000000000001,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
27,28,0.745,0.06999999999999995,0.07250000000000001,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
28,29,0.745,0.05999999999999994,0.04249999999999998,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
29,30,0.74,0.05999999999999994,0.02999999999999997,qe8mlu3s,baseline_german_gender_seed15,Baseline,15,
0,1,0.69,0.015000000000000013,0.09499999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
1,2,0.685,0.029999999999999916,0.03999999999999998,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
2,3,0.7,0.050000000000000044,0.03750000000000003,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
3,4,0.7,0.0050000000000000044,0.014999999999999958,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
4,5,0.7,0.030000000000000027,0.02749999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
5,6,0.695,0.020000000000000018,0.022499999999999964,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
6,7,0.7,0.020000000000000018,0.02250000000000002,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
7,8,0.715,0.03499999999999992,0.02999999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
8,9,0.71,0.0050000000000000044,0.015000000000000013,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
9,10,0.715,0.025000000000000022,0.07500000000000001,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
10,11,0.74,0.025000000000000022,0.10000000000000003,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
11,12,0.74,0.015000000000000013,0.08250000000000002,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
12,13,0.745,0.040000000000000036,0.07,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
13,14,0.75,0.030000000000000027,0.040000000000000036,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
14,15,0.75,0.05500000000000005,0.07750000000000004,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
15,16,0.75,0.05500000000000005,0.07750000000000004,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
16,17,0.745,0.05500000000000005,0.09,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
17,18,0.75,0.05500000000000005,0.07750000000000004,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
18,19,0.75,0.07999999999999996,0.07749999999999999,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
19,20,0.755,0.07999999999999996,0.06499999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
20,21,0.75,0.06999999999999995,0.05999999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
21,22,0.75,0.09499999999999997,0.05999999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
22,23,0.75,0.09499999999999997,0.05999999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
23,24,0.75,0.09499999999999997,0.05999999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
24,25,0.74,0.07499999999999996,0.04999999999999996,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
25,26,0.75,0.09499999999999997,0.05999999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
26,27,0.74,0.10999999999999999,0.06749999999999998,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
27,28,0.74,0.10999999999999999,0.06749999999999998,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
28,29,0.735,0.09999999999999998,0.06249999999999997,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
29,30,0.74,0.07499999999999996,0.04999999999999996,ry7wbxzb,baseline_german_gender_seed13,Baseline,13,
0,1,0.325,0.024999999999999994,0.037500000000000006,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
1,2,0.38,0.08500000000000002,0.08000000000000002,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
2,3,0.47,0.10500000000000004,0.14,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
3,4,0.59,0.08999999999999997,0.1325,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
4,5,0.645,0.06499999999999995,0.044999999999999984,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
5,6,0.65,0.010000000000000009,0.02999999999999997,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
6,7,0.68,0.014999999999999902,0.03249999999999992,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
7,8,0.7,0.04499999999999993,0.022499999999999964,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
8,9,0.705,0.020000000000000018,0.010000000000000009,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
9,10,0.7,0.010000000000000009,0.0050000000000000044,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
10,11,0.705,0.03499999999999992,0.04249999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
11,12,0.71,0.03499999999999992,0.05499999999999999,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
12,13,0.725,0.014999999999999902,0.03249999999999997,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
13,14,0.715,0.015000000000000013,0.04500000000000004,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
14,15,0.72,0.0,0.03749999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
15,16,0.71,0.0050000000000000044,0.014999999999999958,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
16,17,0.715,0.0050000000000000044,0.03999999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
17,18,0.72,0.020000000000000018,0.07250000000000001,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
18,19,0.72,0.06999999999999995,0.08499999999999996,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
19,20,0.72,0.05999999999999994,0.05499999999999994,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
20,21,0.715,0.08499999999999996,0.06749999999999995,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
21,22,0.715,0.08499999999999996,0.06749999999999995,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
22,23,0.715,0.07499999999999996,0.03749999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
23,24,0.72,0.08499999999999996,0.04249999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
24,25,0.72,0.08499999999999996,0.04249999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
25,26,0.72,0.08499999999999996,0.04249999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
26,27,0.72,0.08499999999999996,0.04249999999999998,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
27,28,0.725,0.08499999999999996,0.05499999999999999,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
28,29,0.725,0.08499999999999996,0.05499999999999999,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
29,30,0.725,0.08499999999999996,0.05499999999999999,zp7ce3jz,baseline_german_gender_seed14,Baseline,14,
0,1,0.7,0.030000000000000027,0.10250000000000004,whprplcy,baseline_german_gender_seed12,Baseline,12,
1,2,0.695,0.039999999999999925,0.09499999999999997,whprplcy,baseline_german_gender_seed12,Baseline,12,
2,3,0.71,0.010000000000000009,0.05499999999999999,whprplcy,baseline_german_gender_seed12,Baseline,12,
3,4,0.725,0.010000000000000009,0.09250000000000003,whprplcy,baseline_german_gender_seed12,Baseline,12,
4,5,0.72,0.0,0.08750000000000002,whprplcy,baseline_german_gender_seed12,Baseline,12,
